observationStartMJD,band,m5,t_days,fiesta_filter,mag_true,snr_exp,mag_err,snr_obs,detected,mag_obs,mag_ulim
63271.09110483804,r,23.824509047519264,803.2447748701234,lsstr,,,,,False,,23.824509047519264
63271.09150866079,r,23.708104528565972,803.2451786928796,lsstr,,,,,False,,23.708104528565972
63271.091911323725,r,23.70625643988038,803.2455813558117,lsstr,,,,,False,,23.70625643988038
63271.09231182698,r,23.70339564204222,803.2459818590651,lsstr,,,,,False,,23.70339564204222
63271.09271303301,r,23.7002910870617,803.2463830650959,lsstr,,,,,False,,23.7002910870617
63271.09311525696,r,23.698451020158597,803.2467852890477,lsstr,,,,,False,,23.698451020158597
63271.09351880808,r,23.697094513218094,803.2471888401633,lsstr,,,,,False,,23.697094513218094
63271.09392428415,r,23.691285326619536,803.2475943162353,lsstr,,,,,False,,23.691285326619536
63271.09594967214,u,22.746250415835533,803.2496197042274,lsstu,,,,,False,,22.746250415835533
63271.09644460242,u,22.73116733028706,803.2501146345094,lsstu,,,,,False,,22.73116733028706
63271.09693834629,u,22.726151597685643,803.2506083783737,lsstu,,,,,False,,22.726151597685643
63271.09743476036,u,22.72641260255079,803.251104792449,lsstu,,,,,False,,22.72641260255079
63271.09792991287,u,22.72336698119466,803.2515999449533,lsstu,,,,,False,,22.72336698119466
63271.09842299751,u,22.806103891965016,803.2520930295941,lsstu,,,,,False,,22.806103891965016
63271.09891677146,u,22.80095186790148,803.2525868035445,lsstu,,,,,False,,22.80095186790148
63271.09941147905,u,22.79794896058996,803.2530815111386,lsstu,,,,,False,,22.79794896058996
63271.10432332364,z,22.87880885116403,803.2579933557281,lsstz,,,,,False,,22.87880885116403
63271.10472875922,z,22.86361560657009,803.2583987913094,lsstz,,,,,False,,22.86361560657009
63271.10513374782,z,22.86424756162282,803.2588037799069,lsstz,,,,,False,,22.86424756162282
63271.105535956,z,22.880670982850894,803.2592059880844,lsstz,,,,,False,,22.880670982850894
63271.10593714129,z,22.877057003952352,803.2596071733788,lsstz,,,,,False,,22.877057003952352
63271.10634096029,z,22.876815532619517,803.2600109923733,lsstz,,,,,False,,22.876815532619517
63271.106742640266,z,22.87394955456501,803.2604126723527,lsstz,,,,,False,,22.87394955456501
63271.10714806625,z,22.867548069468043,803.260818098337,lsstz,,,,,False,,22.867548069468043
63271.10755304794,z,22.868220468622443,803.2612230800296,lsstz,,,,,False,,22.868220468622443
63271.10795522438,z,22.864662791027687,803.2616252564694,lsstz,,,,,False,,22.864662791027687
63271.10835641899,z,22.86087099063712,803.262026451077,lsstz,,,,,False,,22.86087099063712
63271.10876023719,z,22.860548641387588,803.2624302692784,lsstz,,,,,False,,22.860548641387588
63271.10916262535,z,22.890003077666588,803.262832657434,lsstz,,,,,False,,22.890003077666588
63271.10956309527,z,22.886450552776704,803.2632331273562,lsstz,,,,,False,,22.886450552776704
63271.10996422935,z,22.88264633708688,803.2636342614351,lsstz,,,,,False,,22.88264633708688
63271.11036617308,z,22.880257537104857,803.2640362051679,lsstz,,,,,False,,22.880257537104857
63271.11076944067,z,22.87827207144094,803.264439472754,lsstz,,,,,False,,22.87827207144094
63271.11117485026,z,22.87152344274028,803.2648448823456,lsstz,,,,,False,,22.87152344274028
63271.11157982013,z,22.872162974143738,803.2652498522148,lsstz,,,,,False,,22.872162974143738
63271.11198194608,z,22.868481404337285,803.2656519781667,lsstz,,,,,False,,22.868481404337285
63271.11238315633,z,22.889337824934167,803.2660531884176,lsstz,,,,,False,,22.889337824934167
63271.11278697308,z,22.889052519356348,803.2664570051638,lsstz,,,,,False,,22.889052519356348
63271.1131893055,z,22.886466018734687,803.2668593375856,lsstz,,,,,False,,22.886466018734687
63271.11358976687,z,22.882801650195358,803.2672597989585,lsstz,,,,,False,,22.882801650195358
63271.11399088265,z,22.878878164932583,803.2676609147384,lsstz,,,,,False,,22.878878164932583
63271.11439276866,z,22.87644296868624,803.2680628007438,lsstz,,,,,False,,22.87644296868624
63271.11479597913,z,22.87439707520453,803.2684660112136,lsstz,,,,,False,,22.87439707520453
63271.11520137179,z,22.86739947512886,803.2688714038741,lsstz,,,,,False,,22.86739947512886
63271.11560632941,z,22.86811188206639,803.2692763614978,lsstz,,,,,False,,22.86811188206639
63271.11600840768,z,23.030252776779733,803.2696784397631,lsstz,,,,,False,,23.030252776779733
63271.11640963373,z,23.02618891965037,803.2700796658173,lsstz,,,,,False,,23.02618891965037
63271.11681344885,z,23.025942814678743,803.2704834809338,lsstz,,,,,False,,23.025942814678743
63271.11721572835,z,23.02327155456952,803.2708857604375,lsstz,,,,,False,,23.02327155456952
63271.11761618088,z,23.019489727327077,803.2712862129702,lsstz,,,,,False,,23.019489727327077
63271.11801727778,z,23.015441216195203,803.2716873098689,lsstz,,,,,False,,23.015441216195203
63271.11841910864,z,23.012862623860222,803.2720891407298,lsstz,,,,,False,,23.012862623860222
63271.118822265016,z,23.01064602560573,803.2724922971029,lsstz,,,,,False,,23.01064602560573
63271.1192276402,z,23.03259743086171,803.2728976722865,lsstz,,,,,False,,23.03259743086171
63271.11963258513,z,23.033279873733733,803.2733026172136,lsstz,,,,,False,,23.033279873733733
63271.12003461836,z,23.029274837484408,803.273704650448,lsstz,,,,,False,,23.029274837484408
